SourceFile,SourceCreated,SourceModified,SourceAccessed,AppId,AppIdDescription,DestListVersion,LastUsedEntryNumber,MRU,EntryNumber,CreationTime,LastModified,Hostname,MacAddress,Path,InteractionCount,PinStatus,FileBirthDroid,FileDroid,VolumeBirthDroid,VolumeDroid,TargetCreated,TargetModified,TargetAccessed,FileSize,RelativePath,WorkingDirectory,FileAttributes,HeaderFlags,DriveType,VolumeSerialNumber,VolumeLabel,LocalPath,CommonPath,TargetIDAbsolutePath,TargetMFTEntryNumber,TargetMFTSequenceNumber,MachineID,MachineMACAddress,TrackerCreatedOn,ExtraBlocksPresent,Arguments,Notes
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5d696d521de238c3.automaticDestinations-ms,5/26/2021 9:38,9/28/2021 15:32,10/3/2021 16:52,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,4,37,8,1D,,9/18/2021 6:35,,,D:\Univer\5year\NPAs\RKN_METREKOM_050913_996.pdf,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\RKN_METREKOM_050913_996.pdf,,My Computer\D:\Univer\5year\NPAs\RKN_METREKOM_050913_996.pdf,0x0,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5d696d521de238c3.automaticDestinations-ms,5/26/2021 9:38,9/28/2021 15:32,10/3/2021 16:52,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,4,37,9,1C,,9/18/2021 6:33,,,D:\Univer\5year\NPAs\RKN_210621_106_NEVST.pdf,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\RKN_210621_106_NEVST.pdf,,My Computer\D:\Univer\5year\NPAs\RKN_210621_106_NEVST.pdf,0x0,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5d696d521de238c3.automaticDestinations-ms,5/26/2021 9:38,9/28/2021 15:32,10/3/2021 16:52,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,4,37,10,1B,,9/18/2021 6:31,,,D:\Univer\5year\NPAs\RKN_240221_18.pdf,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\RKN_240221_18.pdf,,My Computer\D:\Univer\5year\NPAs\RKN_240221_18.pdf,0x0,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5d696d521de238c3.automaticDestinations-ms,5/26/2021 9:38,9/28/2021 15:32,10/3/2021 16:52,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,4,37,11,1A,,9/18/2021 6:30,,,D:\Univer\5year\NPAs\FSB_300517_94.pdf,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\FSB_300517_94.pdf,,My Computer\D:\Univer\5year\NPAs\FSB_300517_94.pdf,0x0,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5d696d521de238c3.automaticDestinations-ms,5/26/2021 9:38,9/28/2021 15:32,10/3/2021 16:52,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,4,37,12,19,,9/18/2021 6:28,,,D:\Univer\5year\NPAs\FSB_050913_996.pdf,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\FSB_050913_996.pdf,,My Computer\D:\Univer\5year\NPAs\FSB_050913_996.pdf,0x0,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5d696d521de238c3.automaticDestinations-ms,5/26/2021 9:38,9/28/2021 15:32,10/3/2021 16:52,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,4,37,13,18,,9/18/2021 6:28,,,D:\Univer\5year\NPAs\RKN_150313_274.pdf,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\RKN_150313_274.pdf,,My Computer\D:\Univer\5year\NPAs\RKN_150313_274.pdf,0x0,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5d696d521de238c3.automaticDestinations-ms,5/26/2021 9:38,9/28/2021 15:32,10/3/2021 16:52,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,4,37,14,17,,9/18/2021 6:27,,,D:\Univer\5year\NPAs\FSB_INFORM_210616.pdf,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\FSB_INFORM_210616.pdf,,My Computer\D:\Univer\5year\NPAs\FSB_INFORM_210616.pdf,0x0,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5d696d521de238c3.automaticDestinations-ms,5/26/2021 9:38,9/28/2021 15:32,10/3/2021 16:52,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,4,37,15,16,,9/18/2021 6:23,,,D:\Univer\5year\NPAs\FSB_METREKOM_149_7_2_6-432.pdf,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\FSB_METREKOM_149_7_2_6-432.pdf,,My Computer\D:\Univer\5year\NPAs\FSB_METREKOM_149_7_2_6-432.pdf,0x0,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5d696d521de238c3.automaticDestinations-ms,5/26/2021 9:38,9/28/2021 15:32,10/3/2021 16:52,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,4,37,16,15,,9/18/2021 6:21,,,D:\Univer\5year\NPAs\FSB_100714_378.pdf,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\FSB_100714_378.pdf,,My Computer\D:\Univer\5year\NPAs\FSB_100714_378.pdf,0x0,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5d696d521de238c3.automaticDestinations-ms,5/26/2021 9:38,9/28/2021 15:32,10/3/2021 16:52,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,4,37,17,14,,9/18/2021 6:20,,,D:\Univer\5year\NPAs\FSTEK_INFSOOBSH_240_22_2637.pdf,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\FSTEK_INFSOOBSH_240_22_2637.pdf,,My Computer\D:\Univer\5year\NPAs\FSTEK_INFSOOBSH_240_22_2637.pdf,0x0,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5d696d521de238c3.automaticDestinations-ms,5/26/2021 9:38,9/28/2021 15:32,10/3/2021 16:52,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,4,37,18,13,,9/18/2021 6:19,,,D:\Univer\5year\NPAs\FSTEK_INFSOOBSH_240_22_3031.pdf,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\FSTEK_INFSOOBSH_240_22_3031.pdf,,My Computer\D:\Univer\5year\NPAs\FSTEK_INFSOOBSH_240_22_3031.pdf,0x0,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5d696d521de238c3.automaticDestinations-ms,5/26/2021 9:38,9/28/2021 15:32,10/3/2021 16:52,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,4,37,19,12,,9/18/2021 6:18,,,D:\Univer\5year\NPAs\FSTEK_INFSOOBSH_240_13_3330.pdf,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\FSTEK_INFSOOBSH_240_13_3330.pdf,,My Computer\D:\Univer\5year\NPAs\FSTEK_INFSOOBSH_240_13_3330.pdf,0x0,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5d696d521de238c3.automaticDestinations-ms,5/26/2021 9:38,9/28/2021 15:32,10/3/2021 16:52,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,4,37,20,11,,9/18/2021 6:18,,,D:\Univer\5year\NPAs\FSTEK_INFSOOBSH_240_13_2549.pdf,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\FSTEK_INFSOOBSH_240_13_2549.pdf,,My Computer\D:\Univer\5year\NPAs\FSTEK_INFSOOBSH_240_13_2549.pdf,0x0,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5d696d521de238c3.automaticDestinations-ms,5/26/2021 9:38,9/28/2021 15:32,10/3/2021 16:52,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,4,37,21,10,,9/18/2021 6:17,,,D:\Univer\5year\NPAs\FSTEK_METDOC_110214.pdf,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\FSTEK_METDOC_110214.pdf,,My Computer\D:\Univer\5year\NPAs\FSTEK_METDOC_110214.pdf,0x0,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5d696d521de238c3.automaticDestinations-ms,5/26/2021 9:38,9/28/2021 15:32,10/3/2021 16:52,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,4,37,22,F,,9/18/2021 6:16,,,D:\Univer\5year\NPAs\FSTEK_110213_17.pdf,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\FSTEK_110213_17.pdf,,My Computer\D:\Univer\5year\NPAs\FSTEK_110213_17.pdf,0x0,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5d696d521de238c3.automaticDestinations-ms,5/26/2021 9:38,9/28/2021 15:32,10/3/2021 16:52,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,4,37,23,E,,9/18/2021 6:15,,,D:\Univer\5year\NPAs\FSTEK_METDOC_050221.pdf,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\FSTEK_METDOC_050221.pdf,,My Computer\D:\Univer\5year\NPAs\FSTEK_METDOC_050221.pdf,0x0,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5d696d521de238c3.automaticDestinations-ms,5/26/2021 9:38,9/28/2021 15:32,10/3/2021 16:52,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,4,37,24,D,,9/18/2021 6:10,,,D:\Univer\5year\NPAs\FSTEK_MODEL_UGROZ_2008.pdf,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\FSTEK_MODEL_UGROZ_2008.pdf,,My Computer\D:\Univer\5year\NPAs\FSTEK_MODEL_UGROZ_2008.pdf,0x0,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5d696d521de238c3.automaticDestinations-ms,5/26/2021 9:38,9/28/2021 15:32,10/3/2021 16:52,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,4,37,25,C,,9/18/2021 6:08,,,D:\Univer\5year\NPAs\FSTEK_2013_21.pdf,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\FSTEK_2013_21.pdf,,My Computer\D:\Univer\5year\NPAs\FSTEK_2013_21.pdf,0x0,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5d696d521de238c3.automaticDestinations-ms,5/26/2021 9:38,9/28/2021 15:32,10/3/2021 16:52,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,4,37,26,B,,9/18/2021 6:06,,,D:\Univer\5year\NPAs\PP_RF_180912_940.pdf,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\PP_RF_180912_940.pdf,,My Computer\D:\Univer\5year\NPAs\PP_RF_180912_940.pdf,0x0,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5d696d521de238c3.automaticDestinations-ms,5/26/2021 9:38,9/28/2021 15:32,10/3/2021 16:52,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,4,37,27,A,,9/18/2021 6:03,,,D:\Univer\5year\NPAs\PP_RF_150908_687.pdf,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\PP_RF_150908_687.pdf,,My Computer\D:\Univer\5year\NPAs\PP_RF_150908_687.pdf,0x0,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5d696d521de238c3.automaticDestinations-ms,5/26/2021 9:38,9/28/2021 15:32,10/3/2021 16:52,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,4,37,28,9,,9/18/2021 6:02,,,D:\Univer\5year\NPAs\PP_RF_060708_512.pdf,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\PP_RF_060708_512.pdf,,My Computer\D:\Univer\5year\NPAs\PP_RF_060708_512.pdf,0x0,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5d696d521de238c3.automaticDestinations-ms,5/26/2021 9:38,9/28/2021 15:32,10/3/2021 16:52,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,4,37,29,8,,9/18/2021 6:02,,,D:\Univer\5year\NPAs\PP_RF_210312_211.pdf,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\PP_RF_210312_211.pdf,,My Computer\D:\Univer\5year\NPAs\PP_RF_210312_211.pdf,0x0,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5d696d521de238c3.automaticDestinations-ms,5/26/2021 9:38,9/28/2021 15:32,10/3/2021 16:52,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,4,37,30,7,,9/18/2021 6:01,,,D:\Univer\5year\NPAs\PP_RF_011112_1119.pdf,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\PP_RF_011112_1119.pdf,,My Computer\D:\Univer\5year\NPAs\PP_RF_011112_1119.pdf,0x0,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5d696d521de238c3.automaticDestinations-ms,5/26/2021 9:38,9/28/2021 15:32,10/3/2021 16:52,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,4,37,31,6,,9/18/2021 5:52,,,D:\Univer\5year\NPAs\FZ-149.pdf,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\FZ-149.pdf,,My Computer\D:\Univer\5year\NPAs\FZ-149.pdf,0x0,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5d696d521de238c3.automaticDestinations-ms,5/26/2021 9:38,9/28/2021 15:32,10/3/2021 16:52,5d696d521de238c3,Google Chrome 9.0.597.84 / 12.0.742.100 / 13.0.785.215 / 48.0.2564.116,4,37,32,5,,9/18/2021 5:51,,,D:\Univer\5year\NPAs\FZ-152.pdf,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\FZ-152.pdf,,My Computer\D:\Univer\5year\NPAs\FZ-152.pdf,0x0,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,5/25/2021 10:45,10/3/2021 16:43,10/3/2021 16:52,5f7b5f1e01b83767,Quick Access,4,349,0,15D,10/3/2021 16:04,10/3/2021 16:43,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\source\repos\usb_forensic\Sources&IoCs\LNKs\20211003204318_LECmd_Output.csv,1,FALSE,91109bf4-2463-11ec-b8bc-00d8612e9183,91109bf4-2463-11ec-b8bc-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,10/3/2021 16:43,10/3/2021 16:43,10/3/2021 16:43,82158,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\usb_forensic\Sources&IoCs\LNKs\20211003204318_LECmd_Output.csv,,My Computer\D:\source\repos\usb_forensic\Sources&IoCs\LNKs\20211003204318_LECmd_Output.csv,0x67EF6,0x2,desktop-91gu178,00:d8:61:2e:91:83,10/3/2021 16:04,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,5/25/2021 10:45,10/3/2021 16:43,10/3/2021 16:52,5f7b5f1e01b83767,Quick Access,4,349,1,15B,10/3/2021 16:04,10/3/2021 16:41,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\source\repos\usb_forensic\Sources&IoCs\Amcache\20211002103723_Amcache_DeviceContainers.csv,1,FALSE,91109bd7-2463-11ec-b8bc-00d8612e9183,91109bd7-2463-11ec-b8bc-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,10/2/2021 6:37,10/2/2021 6:37,10/3/2021 16:41,12129,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\usb_forensic\Sources&IoCs\Amcache\20211002103723_Amcache_DeviceContainers.csv,,My Computer\D:\source\repos\usb_forensic\Sources&IoCs\Amcache\20211002103723_Amcache_DeviceContainers.csv,0x1401E,0x4,desktop-91gu178,00:d8:61:2e:91:83,10/3/2021 16:04,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,5/25/2021 10:45,10/3/2021 16:43,10/3/2021 16:52,5f7b5f1e01b83767,Quick Access,4,349,2,15A,10/2/2021 8:14,10/3/2021 11:45,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Downloads\Primernyj_perechen6_dokumentov_25-08-2017.rtf,2,FALSE,b7cac35e-2358-11ec-b8ba-00d8612e9183,b7cac35e-2358-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,10/3/2021 8:33,10/3/2021 8:33,10/3/2021 8:33,103666,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\Primernyj_perechen6_dokumentov_25-08-2017.rtf,,My Computer\D:\Downloads\Primernyj_perechen6_dokumentov_25-08-2017.rtf,0x373B2,0xD,desktop-91gu178,00:d8:61:2e:91:83,10/2/2021 8:14,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,5/25/2021 10:45,10/3/2021 16:43,10/3/2021 16:52,5f7b5f1e01b83767,Quick Access,4,349,3,115,9/22/2021 18:49,10/3/2021 11:37,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\source\repos\InfoSec_Labs\PDn\NPAs\Texts\PP_RF_210312_211.txt,2,FALSE,cb18241c-1bd5-11ec-b8ba-00d8612e9183,cb18241c-1bd5-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/21/2021 17:42,9/21/2021 17:42,10/3/2021 11:37,13993,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\PDn\NPAs\Texts\PP_RF_210312_211.txt,,My Computer\D:\source\repos\InfoSec_Labs\PDn\NPAs\Texts\PP_RF_210312_211.txt,0x36336,0x4,desktop-91gu178,00:d8:61:2e:91:83,9/22/2021 18:49,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,5/25/2021 10:45,10/3/2021 16:43,10/3/2021 16:52,5f7b5f1e01b83767,Quick Access,4,349,4,11A,9/22/2021 18:49,10/3/2021 11:06,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\source\repos\InfoSec_Labs\Utilities\Helper\Helper.sln,3,FALSE,cb18341b-1bd5-11ec-b8ba-00d8612e9183,cb18341b-1bd5-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/24/2021 16:37,9/24/2021 16:38,10/3/2021 11:06,1124,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\Utilities\Helper\Helper.sln,,My Computer\D:\source\repos\InfoSec_Labs\Utilities\Helper\Helper.sln,0x36444,0x2,desktop-91gu178,00:d8:61:2e:91:83,9/22/2021 18:49,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,5/25/2021 10:45,10/3/2021 16:43,10/3/2021 16:52,5f7b5f1e01b83767,Quick Access,4,349,5,FD,9/19/2021 7:29,10/3/2021 10:57,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\source\repos\InfoSec_Labs\PDn\NPAs\Texts\FZ-149.txt,2,FALSE,549bd996-191b-11ec-b8ba-00d8612e9183,549bd996-191b-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/21/2021 18:21,9/21/2021 18:22,10/1/2021 16:03,491125,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\PDn\NPAs\Texts\FZ-149.txt,,My Computer\D:\source\repos\InfoSec_Labs\PDn\NPAs\Texts\FZ-149.txt,0x36390,0x4,desktop-91gu178,00:d8:61:2e:91:83,9/19/2021 7:29,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
