SourceFile,SourceCreated,SourceModified,SourceAccessed,TargetCreated,TargetModified,TargetAccessed,FileSize,RelativePath,WorkingDirectory,FileAttributes,HeaderFlags,DriveType,VolumeSerialNumber,VolumeLabel,LocalPath,NetworkPath,CommonPath,Arguments,TargetIDAbsolutePath,TargetMFTEntryNumber,TargetMFTSequenceNumber,MachineID,MachineMACAddress,MACVendor,TrackerCreatedOn,ExtraBlocksPresent
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\04019f23c13cb2fa398c052075b61296402885db4164cec7ca3cbebe0b9b065_useLogs.txt.lnk,2021-09-14 16:53:51,2021-09-14 16:53:51,2021-09-14 17:06:47,2021-09-14 16:53:11,2021-09-14 16:53:11,2021-09-14 16:53:12,11554,..\..\..\..\..\Desktop\USB Logs\04019f23c13cb2fa398c052075b61296402885db4164cec7ca3cbebe0b9b065_useLogs.txt,C:\Users\Klim\Desktop\USB Logs,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasRelativePath, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),14172ECA,,C:\Users\Klim\Desktop\USB Logs\04019f23c13cb2fa398c052075b61296402885db4164cec7ca3cbebe0b9b065_useLogs.txt,,,,USB Logs\04019f23c13cb2fa398c052075b61296402885db4164cec7ca3cbebe0b9b065_useLogs.txt,0x4ECD,0x43,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-12 09:17:38,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\19-07-2021_13-43-21.zip.lnk,2021-07-19 10:43:32,2021-07-19 11:02:23,2021-09-14 17:06:47,2021-07-19 10:43:30,2021-07-19 10:43:31,2021-07-19 11:02:23,1064488,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\19-07-2021_13-43-21.zip,,,,My Computer\D:\Downloads\19-07-2021_13-43-21.zip,0x3760A,0x7,desktop-91gu178,00:1a:7d:da:71:05,CYBER-BLUE,2021-07-17 08:29:07,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\1Untitled.png.lnk,2021-08-07 15:56:49,2021-08-07 15:56:49,2021-09-14 17:06:47,,,,0,..\..\..\..\..\Desktop\1Untitled.png,C:\Users\Klim\Desktop,0,"HasTargetIdList, HasLinkInfo, HasRelativePath, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),14172ECA,,C:\Users\Klim\Desktop\1Untitled.png,,,,My Computer\Desktop\1Untitled.png,0x0,,,,,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\20201113007528F&0_useLogs.txt.lnk,2021-09-14 16:53:45,2021-09-14 16:53:45,2021-09-14 17:06:47,2021-09-14 16:53:11,2021-09-14 16:53:11,2021-09-14 16:53:12,902,..\..\..\..\..\Desktop\USB Logs\20201113007528F&0_useLogs.txt,C:\Users\Klim\Desktop\USB Logs,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasRelativePath, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),14172ECA,,C:\Users\Klim\Desktop\USB Logs\20201113007528F&0_useLogs.txt,,,,USB Logs\20201113007528F&0_useLogs.txt,0xAF8D,0x6B,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-12 09:17:38,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\5 курс.lnk,2021-09-14 15:33:59,2021-09-14 15:33:59,2021-09-14 17:06:47,2021-09-04 06:23:04,2021-09-04 06:23:04,2021-09-04 06:23:04,0,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking","Removable storage media (Floppy, USB)",46194114,SANDISK USB,E:\5 курс,,,,E:\\5 курс,0x5288C0,,,,,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\All Tasks.lnk,2021-09-14 15:32:39,2021-09-14 15:32:39,2021-09-14 17:06:47,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking",(None),,,,,,,All Tasks,,,,,,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\All.zip.lnk,2021-09-12 14:07:03,2021-09-12 14:07:03,2021-09-14 17:06:47,2021-09-12 10:48:03,2021-09-12 10:52:38,2021-09-12 14:07:03,676857158,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\All.zip,,,,My Computer\D:\Downloads\All.zip,0x6A0B8,0x2,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-12 09:17:38,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\boost_1_77_0.zip.lnk,2021-08-16 14:14:36,2021-08-16 14:14:36,2021-09-14 17:06:47,2021-08-16 14:08:18,2021-08-16 14:12:59,2021-08-16 14:14:36,190689470,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\boost_1_77_0.zip,,,,My Computer\D:\Downloads\boost_1_77_0.zip,0x0,,desktop-91gu178,00:1a:7d:da:71:05,CYBER-BLUE,2021-08-15 19:16:48,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\BurovEliseiAndreevich_19072021140000_ru.pdf.lnk,2021-07-19 14:18:21,2021-07-19 14:18:21,2021-09-14 17:06:47,2021-07-19 09:43:32,2021-07-19 11:02:27,2021-07-19 14:18:21,198529,,D:\Downloads,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\BurovEliseiAndreevich_19072021140000_ru.pdf,,,,My Computer\D:\Downloads\BurovEliseiAndreevich_19072021140000_ru.pdf,0x3952A,0x2,desktop-91gu178,00:1a:7d:da:71:05,CYBER-BLUE,2021-07-17 08:29:07,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Desktop.lnk,2021-09-12 09:43:47,2021-09-12 09:43:47,2021-09-14 17:06:47,2021-05-25 08:43:36,2021-09-12 09:43:46,2021-09-12 09:43:46,4096,..\..\..\..\..\Desktop,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, HasRelativePath, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),14172ECA,,C:\Users\Klim\Desktop,,,,My Computer\Desktop,,,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-05-25 08:40:57,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Downloads (2).lnk,2021-06-12 20:22:57,2021-06-12 20:23:04,2021-09-14 17:06:47,2021-05-25 17:48:06,2021-06-12 20:23:04,2021-06-12 20:23:04,4096,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads,,,,My Computer\D:\Downloads,0x18AFD,0x2,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-05-25 14:00:14,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Downloads (3).lnk,2021-06-12 20:23:04,2021-06-12 20:23:17,2021-09-14 17:06:47,2021-05-25 17:48:06,2021-06-12 20:23:08,2021-06-12 20:23:17,4096,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads,,,,My Computer\D:\Downloads,0x18AFD,0x2,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-05-25 14:00:14,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Downloads (4).lnk,2021-06-12 20:23:17,2021-06-12 20:28:38,2021-09-14 17:06:47,2021-05-25 17:48:06,2021-06-12 20:28:37,2021-06-12 20:28:38,4096,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads,,,,My Computer\D:\Downloads,0x18AFD,0x2,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-05-25 14:00:14,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Downloads (5).lnk,2021-06-12 20:28:38,2021-06-14 10:45:07,2021-09-14 17:06:47,2021-05-25 17:48:06,2021-06-14 10:44:19,2021-06-14 10:45:07,4096,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads,,,,My Computer\D:\Downloads,0x18AFD,0x2,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-05-25 14:00:14,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Downloads (6).lnk,2021-06-14 10:47:38,2021-08-22 17:19:29,2021-09-14 17:06:47,2021-05-25 17:48:06,2021-08-22 17:19:29,2021-08-22 17:19:29,8192,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads,,,,My Computer\D:\Downloads,0x18AFD,0x2,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-05-25 14:00:14,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Downloads.lnk,2021-05-25 17:48:09,2021-06-12 20:22:57,2021-09-14 17:06:47,2021-05-25 17:48:06,2021-06-12 20:22:55,2021-06-12 20:22:57,4096,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads,,,,My Computer\D:\Downloads,0x18AFD,0x2,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-05-25 14:00:14,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Einreiseanmeldung (1).pdf.lnk,2021-07-19 11:18:50,2021-07-19 11:18:50,2021-09-14 17:06:47,2021-07-19 11:08:24,2021-07-19 11:08:24,2021-07-19 11:18:50,46386,,D:\Downloads,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\Einreiseanmeldung (1).pdf,,,,My Computer\D:\Downloads\Einreiseanmeldung (1).pdf,0x3952F,0x2,desktop-91gu178,00:1a:7d:da:71:05,CYBER-BLUE,2021-07-17 08:29:07,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Einreiseanmeldung (2).pdf.lnk,2021-07-19 11:19:03,2021-07-19 11:19:03,2021-09-14 17:06:47,2021-07-19 11:13:40,2021-07-19 11:13:40,2021-07-19 11:19:03,46408,,D:\Downloads,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\Einreiseanmeldung (2).pdf,,,,My Computer\D:\Downloads\Einreiseanmeldung (2).pdf,0x39525,0x8,desktop-91gu178,00:1a:7d:da:71:05,CYBER-BLUE,2021-07-17 08:29:07,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Einreiseanmeldung.pdf.lnk,2021-07-19 11:18:23,2021-07-19 11:19:12,2021-09-14 17:06:47,2021-07-19 11:00:08,2021-07-19 11:00:08,2021-07-19 11:19:12,46403,,D:\Downloads,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\Einreiseanmeldung.pdf,,,,My Computer\D:\Downloads\Einreiseanmeldung.pdf,0x39524,0x5,desktop-91gu178,00:1a:7d:da:71:05,CYBER-BLUE,2021-07-17 08:29:07,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Filipp-BurovaElenaGrigorevna_19072021141000.pdf.lnk,2021-07-19 11:19:23,2021-07-19 11:19:23,2021-09-14 17:06:47,2021-07-19 09:43:32,2021-07-19 11:02:27,2021-07-19 11:19:23,162590,,D:\Downloads,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\Filipp-BurovaElenaGrigorevna_19072021141000.pdf,,,,My Computer\D:\Downloads\Filipp-BurovaElenaGrigorevna_19072021141000.pdf,0x3952D,0x2,desktop-91gu178,00:1a:7d:da:71:05,CYBER-BLUE,2021-07-17 08:29:07,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Forensic.lnk,2021-09-12 09:43:46,2021-09-13 10:08:44,2021-09-14 17:06:47,2021-09-12 09:43:39,2021-09-12 13:31:30,2021-09-13 10:08:44,4096,..\..\..\..\..\Desktop\Forensic,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, HasRelativePath, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),14172ECA,,C:\Users\Klim\Desktop\Forensic,,,,My Computer\Desktop\Forensic,0x3A63,0x130,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-12 09:17:38,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Forensic.zip.lnk,2021-09-14 12:39:29,2021-09-14 12:39:29,2021-09-14 17:06:47,2021-09-14 12:39:14,2021-09-14 12:39:14,2021-09-14 12:39:29,6335,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\Forensic.zip,,,,My Computer\D:\Downloads\Forensic.zip,0x6A3D2,0x9,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-12 09:17:38,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\HTTPSniffer.lnk,2021-08-15 19:09:07,2021-08-15 19:18:17,2021-09-14 17:06:47,2021-08-15 19:08:58,2021-08-15 19:12:16,2021-08-15 19:18:17,4096,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\HTTPSniffer,,,,My Computer\D:\Univer\HTTPSniffer,0x3669A,0x4,desktop-91gu178,00:1a:7d:da:71:05,CYBER-BLUE,2021-08-14 21:26:33,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\HTTPSniffer.sln.lnk,2021-08-15 19:09:07,2021-08-15 19:18:17,2021-09-14 17:06:48,2011-05-24 08:03:08,2021-08-15 19:11:42,2021-08-15 19:18:12,3436,,D:\Univer\HTTPSniffer,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\HTTPSniffer\HTTPSniffer.sln,,,,My Computer\D:\Univer\HTTPSniffer\HTTPSniffer.sln,0x36702,0xE,desktop-91gu178,00:1a:7d:da:71:05,CYBER-BLUE,2021-08-14 21:26:33,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\HTTPSniffer.zip.lnk,2021-08-15 19:07:27,2021-08-15 19:07:27,2021-09-14 17:06:48,2021-08-15 19:07:25,2021-08-15 19:07:26,2021-08-15 19:07:27,107820,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\HTTPSniffer.zip,,,,My Computer\D:\Downloads\HTTPSniffer.zip,0x0,,desktop-91gu178,00:1a:7d:da:71:05,CYBER-BLUE,2021-08-14 21:26:33,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Local Disk (D) (2).lnk,2021-05-25 13:08:55,2021-09-14 13:08:51,2021-09-14 17:06:48,2021-05-25 08:49:12,2021-09-12 08:47:23,2021-09-14 13:08:50,8192,,,"FileAttributeHidden, FileAttributeSystem, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\,,,,My Computer\D:,,,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-05-25 08:40:57,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Local Disk (D) (3).lnk,2021-06-09 15:12:04,2021-08-16 14:06:06,2021-09-14 17:06:48,2021-05-25 08:49:12,2021-08-16 14:06:06,2021-08-16 14:06:06,8192,,,"FileAttributeHidden, FileAttributeSystem, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\,,,,My Computer\D:,,,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-05-25 08:40:57,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Local Disk (D).lnk,2021-05-25 13:08:55,2021-05-25 19:06:16,2021-09-14 17:06:48,2021-05-25 08:49:12,2021-05-25 19:06:16,2021-05-25 19:06:16,4096,,,"FileAttributeHidden, FileAttributeSystem, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\,,,,My Computer\D:,,,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-05-25 08:40:57,"TrackerDataBaseBlock, PropertyStoreDataBlock"
