ApplicationName,ProgramId,FileKeyLastWriteTimestamp,SHA1,IsOsComponent,FullPath,Name,FileExtension,LinkDate,ProductName,Size,Version,ProductVersion,LongPathHash,BinaryType,IsPeFile,BinFileVersion,BinProductVersion,Usn,Language,Description
Unassociated,0000f519feec486de87ed73cb92d3cac802400000000,2021-09-20 16:50:15,75ad2103eea3dcf8bffa3c88e7cff9ad57e432d0,True,c:\windows\system32\oobe\useroobebroker.exe,UserOOBEBroker.exe,.exe,2025-08-28 07:44:46,microsoft® windows® operating system,57856,10.0.19041.746 (winbuild.160101.0800),10.0.19041.746,useroobebroker.e|6fc0371e86b83c8b,pe64_amd64,False,10.0.19041.746,10.0.19041.746,21787585808,1033,
Unassociated,0000f519feec486de87ed73cb92d3cac802400000000,2021-09-20 16:50:15,fda168a746f342786dd5b76ffbab1c579e67b3ca,True,c:\windows\system32\usoclient.exe,UsoClient.exe,.exe,2041-09-10 00:03:24,microsoft® windows® operating system,89600,10.0.19041.1202 (winbuild.160101.0800),10.0.19041.1202,usoclient.exe|fe093c71b7abec54,pe64_amd64,False,10.0.19041.1202,10.0.19041.1202,21828723328,1033,
Unassociated,0000f519feec486de87ed73cb92d3cac802400000000,2021-09-20 16:50:15,5ceffb1a5e05e52aafcbc2d44e1e8445440706f3,True,c:\windows\system32\utilman.exe,Utilman.exe,.exe,2099-09-02 07:05:59,microsoft® windows® operating system,126464,10.0.19041.789 (winbuild.160101.0800),10.0.19041.789,utilman.exe|daab8cad54136c48,pe64_amd64,False,10.0.19041.789,10.0.19041.789,21787308560,1033,
Unassociated,000655b56934d5790b60f22c56beeecbb16500000904,2021-09-20 16:50:15,38422630fed0ce39d8428ea4da65da4cbc3203c2,False,d:\microsoft visual studio\2019\community\common7\ide\vb7to8.exe,vb7to8.exe,.exe,,,2712520,16.0.31306.167,,vb7to8.exe|a298ff5ed124504a,pe32_i386,False,16.0.31306.167,,0,1033,
Unassociated,0006d7c2e93a9ae7662896dcdab083bf9c8f00000904,2021-09-20 16:50:15,10d155cef0ca585d94b24bc4be53c33dcbf91e7e,False,d:\microsoft visual studio\2019\community\vc\redist\msvc\v142\vcredist_x64.exe,vcredist_x64.exe,.exe,,,25168640,14.29.30037.0,,vcredist_x64.exe|191706e700100bf8,pe32_i386,False,14.29.30037.0,,0,1033,
Unassociated,0006a9e48d524e34fb9b37c0e6db372ae45b00000904,2021-08-24 13:42:03,1a5d93dddbc431ab27b1da711cd3370891542797,False,d:\steam\steamapps\common\steamworks shared\_commonredist\vcredist\2012\vcredist_x64.exe,vcredist_x64.exe,.exe,2013-08-20 23:25:02,microsoft visual c++ 2012 redistributable (x64) - 11.0.61030,7186992,11.0.61030.0,11.0.61030.0,vcredist_x64.exe|eb7590aa451b7915,pe32_i386,False,11.0.61030.0,11.0.61030.0,0,1033,
Unassociated,0006c879beec434b4be76b29b9aa58715dee00000904,2021-08-24 13:42:02,15d032d669078aa6f0f7fd1cbf4115a070bd034d,False,d:\steam\steamapps\common\steamworks shared\_commonredist\vcredist\2010\vcredist_x64.exe,vcredist_x64.exe,.exe,2007-12-21 07:26:24,microsoft visual c++ 2010  x64 redistributable,10274136,10.0.40219.325,10.0.40219.325,vcredist_x64.exe|fa9d30d4a0934416,pe32_i386,False,10.0.40219.325,10.0.40219.325,0,1033,
Unassociated,0006711e471311256b767312386e0ce1303600000904,2021-08-24 13:42:04,96b377a27ac5445328cbaae210fc4f0aaa750d3f,False,d:\steam\steamapps\common\steamworks shared\_commonredist\vcredist\2012\vcredist_x86.exe,vcredist_x86.exe,.exe,2013-08-20 23:25:02,microsoft visual c++ 2012 redistributable (x86) - 11.0.61030,6554576,11.0.61030.0,11.0.61030.0,vcredist_x86.exe|2b7be752dc49d2e6,pe32_i386,False,11.0.61030.0,11.0.61030.0,0,1033,
Unassociated,0006d147b5b057552f1ed81b1dcbf41d9f5e00000904,2021-08-24 13:42:03,28c54491be70c38c97849c3d8cfbfdd0d3c515cb,False,d:\steam\steamapps\common\steamworks shared\_commonredist\vcredist\2010\vcredist_x86.exe,vcredist_x86.exe,.exe,2007-12-21 07:26:24,microsoft visual c++ 2010  x86 redistributable,8990552,10.0.40219.325,10.0.40219.325,vcredist_x86.exe|ce2a8ae0e95c1113,pe32_i386,False,10.0.40219.325,10.0.40219.325,0,1033,
Unassociated,0006969fbe3ea7c0470836ab0cc8c14a869600000904,2021-09-20 16:50:15,5b8637acc24f11e9bf83c77aacc8d529ea62d173,False,d:\microsoft visual studio\2019\community\vc\redist\msvc\v142\vcredist_x86.exe,vcredist_x86.exe,.exe,,,13781992,14.29.30037.0,,vcredist_x86.exe|fe0f3e80e12485bd,pe32_i386,False,14.29.30037.0,,0,1033,
