Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,ConnectedTime,ConnectStartTime,InterfaceLuid,InterfaceType,L2ProfileFlags,L2ProfileId,ProfileName
137,2021-09-19 07:04:00,,,,UnknownOrUserSid,,,2,1,4461,2021-09-19 05:49:38.0829006,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
138,2021-09-19 07:04:00,,,,UnknownOrUserSid,,,2,1,76616,2021-09-18 09:47:03.5256958,1689399666409472,IF_TYPE_ETHERNET_CSMACD,0,0,
139,2021-09-19 07:04:00,,,,UnknownOrUserSid,,,2,1,76616,2021-09-18 09:47:03.5861767,1689399683186688,IF_TYPE_ETHERNET_CSMACD,0,0,
140,2021-09-19 07:08:00,,,,UnknownOrUserSid,,,2,1,2,2021-09-19 07:05:04.3117188,1689399666409472,IF_TYPE_ETHERNET_CSMACD,0,0,
141,2021-09-19 07:08:00,,,,UnknownOrUserSid,,,2,1,2,2021-09-19 07:05:04.3117188,1689399683186688,IF_TYPE_ETHERNET_CSMACD,0,0,
142,2021-09-19 07:08:00,,,,UnknownOrUserSid,,,2,1,175,2021-09-19 07:05:04.3117188,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
143,2021-09-19 07:08:00,,,,UnknownOrUserSid,,,2,1,172,2021-09-19 07:05:07.2702096,1689399666409472,IF_TYPE_ETHERNET_CSMACD,0,0,
144,2021-09-19 07:08:00,,,,UnknownOrUserSid,,,2,1,172,2021-09-19 07:05:07.2858551,1689399683186688,IF_TYPE_ETHERNET_CSMACD,0,0,
145,2021-09-19 07:10:00,,,,UnknownOrUserSid,,,2,1,49,2021-09-19 07:09:10.1274567,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
146,2021-09-19 07:10:00,,,,UnknownOrUserSid,,,2,1,47,2021-09-19 07:09:12.9572274,1689399666409472,IF_TYPE_ETHERNET_CSMACD,0,0,
147,2021-09-19 07:10:00,,,,UnknownOrUserSid,,,2,1,46,2021-09-19 07:09:13.1388914,1689399683186688,IF_TYPE_ETHERNET_CSMACD,0,0,
148,2021-09-19 07:17:00,,,,UnknownOrUserSid,,,2,1,2,2021-09-19 07:10:33.4433979,1689399666409472,IF_TYPE_ETHERNET_CSMACD,0,0,
149,2021-09-19 07:17:00,,,,UnknownOrUserSid,,,2,1,2,2021-09-19 07:10:33.4433979,1689399683186688,IF_TYPE_ETHERNET_CSMACD,0,0,
