Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,BytesReceived,BytesSent,InterfaceLuid,InterfaceType,L2ProfileFlags,L2ProfileId,ProfileName
80,2021-09-12 11:19:00,W32Time,,,LocalService,S-1-5-19,,13,555,90,90,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
81,2021-09-12 11:19:00,wlidsvc,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,12,47938,16200,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
82,2021-09-12 11:19:00,\device\harddiskvolume5\windows\system32\taskhostw.exe,,,LocalSystem,S-1-5-18,,7,49,11628,4460,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
83,2021-09-12 11:19:00,Microsoft.AAD.BrokerPlugin_1000.19041.1023.0_neutral_neutral_cw5n1h2txyewy,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,11,7442,6450,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
84,2021-09-12 11:19:00,\device\harddiskvolume5\windows\system32\apphostregistrationverifier.exe,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,556,9782,2161,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
85,2021-09-12 11:19:00,\device\harddiskvolume5\windows\system32\settingsynchost.exe,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,20,17150,2990,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
86,2021-09-12 11:19:00,wisvc,,,LocalSystem,S-1-5-18,,7,557,4481,1913,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
87,2021-09-12 12:19:00,\device\harddiskvolume5\users\klim\appdata\local\discord\app-1.0.9002\discord.exe,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,54,25844,19923,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
88,2021-09-12 12:19:00,Microsoft.SkypeApp_15.75.140.0_x86__kzf8qxf38zg5c,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,5,419678,313248,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
89,2021-09-12 12:19:00,\device\harddiskvolume5\program files\google\chrome\application\chrome.exe,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,41,192037328,6373491,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
90,2021-09-12 12:19:00,Dnscache,,,NetworkService,S-1-5-20,,34,33,31373,12344,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
91,2021-09-12 12:19:00,,,,UnknownOrUserSid,,,2,1,253690849,8966913,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
92,2021-09-12 12:19:00,System,,,LocalSystem,S-1-5-18,,7,35,540,0,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
93,2021-09-12 12:19:00,\device\harddiskvolume5\program files\common files\microsoft shared\clicktorun\officeclicktorun.exe,,,LocalSystem,S-1-5-18,,7,21,6546,1878,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
94,2021-09-12 12:19:00,DiagTrack,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,29,65829,52350,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
95,2021-09-12 12:19:00,\device\harddiskvolume5\windows\system32\mousocoreworker.exe,,,LocalSystem,S-1-5-18,,7,48,4561,1893,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
